fdc_id,description,food_category,data_type,brand_owner,ingredients_text,dedup_key,calories,protein_g,carbs_g,fat_g,fiber_g,iron_mg,calcium_mg,vitamin_b12_mcg,vitamin_d_mcg,zinc_mg,sodium_mg,potassium_mg,magnesium_mg,omega3_g
2710832,"Mandarin, seedless, peeled, raw",,Foundation,,,"mandarin, seedless, peeled, raw|",,,,,,,,,,,,,,
2710834,"Mango, Ataulfo, peeled, raw",,Foundation,,,"mango, ataulfo, peeled, raw|",,,,,,,,,,,,,,
2710833,"Mango, Tommy Atkins, peeled, raw",,Foundation,,,"mango, tommy atkins, peeled, raw|",,,,,,,,,,,,,,
2758986,"Mayonnaise, Regular",,Foundation,,,"mayonnaise, regular|",,,,,,,,,,,,,,
746770,"Melons, cantaloupe, raw",,Foundation,,,"melons, cantaloupe, raw|",,,,,,,,,,,,,,
2710816,"Melons, honeydew, raw",,Foundation,,,"melons, honeydew, raw|",,,,,,,,,,,,,,
746772,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",,Foundation,,,"milk, lowfat, fluid, 1% milkfat, with added vitamin a and vitamin d|",,,,,,,,,,,,,,
746776,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",,Foundation,,,"milk, nonfat, fluid, with added vitamin a and vitamin d (fat free or skim)|",,,,,,,,,,,,,,
746778,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",,Foundation,,,"milk, reduced fat, fluid, 2% milkfat, with added vitamin a and vitamin d|",,,,,,,,,,,,,,
746782,"Milk, whole, 3.25% milkfat, with added vitamin D",,Foundation,,,"milk, whole, 3.25% milkfat, with added vitamin d|",,,,,,,,,,,,,,
2512379,"Millet, whole grain",,Foundation,,,"millet, whole grain|",,,,,,,,,,,,,,
2003603,"Mushroom, beech",,Foundation,,,"mushroom, beech|",,,,,,,,,,,,,,
2003601,"Mushroom, crimini",,Foundation,,,"mushroom, crimini|",,,,,,,,,,,,,,
2003600,"Mushroom, enoki",,Foundation,,,"mushroom, enoki|",,,,,,,,,,,,,,
2003599,"Mushroom, king oyster",,Foundation,,,"mushroom, king oyster|",,,,,,,,,,,,,,
1999626,"Mushroom, lion's mane",,Foundation,,,"mushroom, lion's mane|",,,,,,,,,,,,,,
2003602,"Mushroom, maitake",,Foundation,,,"mushroom, maitake|",,,,,,,,,,,,,,
1999627,"Mushroom, oyster",,Foundation,,,"mushroom, oyster|",,,,,,,,,,,,,,
2003604,"Mushroom, pioppini",,Foundation,,,"mushroom, pioppini|",,,,,,,,,,,,,,
2003598,"Mushroom, portabella",,Foundation,,,"mushroom, portabella|",,,,,,,,,,,,,,
1999628,"Mushrooms, shiitake",,Foundation,,,"mushrooms, shiitake|",,,,,,,,,,,,,,
1999629,"Mushrooms, white button",,Foundation,,,"mushrooms, white button|",,,,,,,,,,,,,,
326698,"Mustard, prepared, yellow",,Foundation,,,"mustard, prepared, yellow|",,,,,,,,,,,,,,
327357,"Nectarines, raw",,Foundation,,,"nectarines, raw|",,,,,,,,,,,,,,
323294,"Nuts, almonds, dry roasted, with salt added",,Foundation,,,"nuts, almonds, dry roasted, with salt added|",,,,,,,,,,,,,,
2346393,"Nuts, almonds, whole, raw",,Foundation,,,"nuts, almonds, whole, raw|",,,,,,,,,,,,,,
2515373,"Nuts, brazilnuts, raw",,Foundation,,,"nuts, brazilnuts, raw|",,,,,,,,,,,,,,
2515374,"Nuts, cashew nuts, raw",,Foundation,,,"nuts, cashew nuts, raw|",,,,,,,,,,,,,,
2515375,"Nuts, hazelnuts or filberts, raw",,Foundation,,,"nuts, hazelnuts or filberts, raw|",,,,,,,,,,,,,,
2515378,"Nuts, macadamia nuts, raw",,Foundation,,,"nuts, macadamia nuts, raw|",,,,,,,,,,,,,,
2346395,"Nuts, pecans, halves, raw",,Foundation,,,"nuts, pecans, halves, raw|",,,,,,,,,,,,,,
2346392,"Nuts, pine nuts, raw",,Foundation,,,"nuts, pine nuts, raw|",,,,,,,,,,,,,,
2515379,"Nuts, pistachio nuts, raw",,Foundation,,,"nuts, pistachio nuts, raw|",,,,,,,,,,,,,,
2346394,"Nuts, walnuts, English, halves, raw",,Foundation,,,"nuts, walnuts, english, halves, raw|",,,,,,,,,,,,,,
2257046,"Oat milk, unsweetened, plain, refrigerated",,Foundation,,,"oat milk, unsweetened, plain, refrigerated|",,,,,,,,,,,,,,
2346396,"Oats, whole grain, rolled, old fashioned",,Foundation,,,"oats, whole grain, rolled, old fashioned|",,,,,,,,,,,,,,
2346397,"Oats, whole grain, steel cut",,Foundation,,,"oats, whole grain, steel cut|",,,,,,,,,,,,,,
748278,"Oil, canola",,Foundation,,,"oil, canola|",,,,,,,,,,,,,,
330458,"Oil, coconut",,Foundation,,,"oil, coconut|",,,,,,,,,,,,,,
748323,"Oil, corn",,Foundation,,,"oil, corn|",,,,,,,,,,,,,,
1750351,"Oil, olive, extra light",,Foundation,,,"oil, olive, extra light|",,,,,,,,,,,,,,
748608,"Oil, olive, extra virgin",,Foundation,,,"oil, olive, extra virgin|",,,,,,,,,,,,,,
1750348,"Oil, peanut",,Foundation,,,"oil, peanut|",,,,,,,,,,,,,,
1750350,"Oil, safflower",,Foundation,,,"oil, safflower|",,,,,,,,,,,,,,
748366,"Oil, soybean",,Foundation,,,"oil, soybean|",,,,,,,,,,,,,,
1750349,"Oil, sunflower",,Foundation,,,"oil, sunflower|",,,,,,,,,,,,,,
332791,"Olives, green, Manzanilla, stuffed with pimiento",,Foundation,,,"olives, green, manzanilla, stuffed with pimiento|",,,,,,,,,,,,,,
324317,"Onion rings, breaded, par fried, frozen, prepared, heated in oven",,Foundation,,,"onion rings, breaded, par fried, frozen, prepared, heated in oven|",,,,,,,,,,,,,,
790577,"Onions, red, raw",,Foundation,,,"onions, red, raw|",,,,,,,,,,,,,,
1104962,"Onions, white, raw",,Foundation,,,"onions, white, raw|",,,,,,,,,,,,,,
790646,"Onions, yellow, raw",,Foundation,,,"onions, yellow, raw|",,,,,,,,,,,,,,
2003591,"Orange juice, no pulp, not fortified, from concentrate, refrigerated",,Foundation,,,"orange juice, no pulp, not fortified, from concentrate, refrigerated|",,,,,,,,,,,,,,
2003597,"Orange juice, no pulp, not fortified, not from concentrate, refrigerated",,Foundation,,,"orange juice, no pulp, not fortified, not from concentrate, refrigerated|",,,,,,,,,,,,,,
746771,"Oranges, raw, navels",,Foundation,,,"oranges, raw, navels|",,,,,,,,,,,,,,
2747659,"Parsnips, raw",,Foundation,,,"parsnips, raw|",,,,,,,,,,,,,,
2758998,"Pasta, dry, enriched, spaghetti",,Foundation,,,"pasta, dry, enriched, spaghetti|",,,,,,,,,,,,,,
2759000,"Pasta, dry, whole grain, spaghetti ",,Foundation,,,"pasta, dry, whole grain, spaghetti|",,,,,,,,,,,,,,
2727577,"Pawpaw, peeled, seeded, raw",,Foundation,,,"pawpaw, peeled, seeded, raw|",,,,,,,,,,,,,,
325430,"Peaches, yellow, raw",,Foundation,,,"peaches, yellow, raw|",,,,,,,,,,,,,,
2262072,"Peanut butter, creamy",,Foundation,,,"peanut butter, creamy|",,,,,,,,,,,,,,
2515376,"Peanuts, raw",,Foundation,,,"peanuts, raw|",,,,,,,,,,,,,,
2710836,"Pear, Anjou, green, with skin, raw",,Foundation,,,"pear, anjou, green, with skin, raw|",,,,,,,,,,,,,,
746773,"Pears, raw, bartlett",,Foundation,,,"pears, raw, bartlett|",,,,,,,,,,,,,,
2644291,"Peas, green, sweet, canned, sodium added, sugar added, drained and rinsed",,Foundation,,,"peas, green, sweet, canned, sodium added, sugar added, drained and rinsed|",,,,,,,,,,,,,,
2759006,"Pepperoni, beef and pork, sliced",,Foundation,,,"pepperoni, beef and pork, sliced|",,,,,,,,,,,,,,
2747660,"Peppers, banana or Hungarian wax, seeded, raw",,Foundation,,,"peppers, banana or hungarian wax, seeded, raw|",,,,,,,,,,,,,,
2258588,"Peppers, bell, green, raw",,Foundation,,,"peppers, bell, green, raw|",,,,,,,,,,,,,,
2258591,"Peppers, bell, orange, raw",,Foundation,,,"peppers, bell, orange, raw|",,,,,,,,,,,,,,
2258590,"Peppers, bell, red, raw",,Foundation,,,"peppers, bell, red, raw|",,,,,,,,,,,,,,
2258589,"Peppers, bell, yellow, raw",,Foundation,,,"peppers, bell, yellow, raw|",,,,,,,,,,,,,,
2747661,"Peppers, jalapeno, seeded, raw",,Foundation,,,"peppers, jalapeno, seeded, raw|",,,,,,,,,,,,,,
2747662,"Peppers, poblano, seeded, raw",,Foundation,,,"peppers, poblano, seeded, raw|",,,,,,,,,,,,,,
2747663,"Peppers, serrano, seeded, raw",,Foundation,,,"peppers, serrano, seeded, raw|",,,,,,,,,,,,,,
324653,"Pickles, cucumber, dill or kosher dill",,Foundation,,,"pickles, cucumber, dill or kosher dill|",,,,,,,,,,,,,,
2346398,"Pineapple, raw",,Foundation,,,"pineapple, raw|",,,,,,,,,,,,,,
2710843,"Plantains, overripe, raw",,Foundation,,,"plantains, overripe, raw|",,,,,,,,,,,,,,
2710817,"Plantains, ripe, raw",,Foundation,,,"plantains, ripe, raw|",,,,,,,,,,,,,,
2710818,"Plantains, underripe, raw",,Foundation,,,"plantains, underripe, raw|",,,,,,,,,,,,,,
2710837,"Plum, black, with skin, raw",,Foundation,,,"plum, black, with skin, raw|",,,,,,,,,,,,,,
2758978,"Plums, dried (prunes), uncooked",,Foundation,,,"plums, dried (prunes), uncooked|",,,,,,,,,,,,,,
2727576,"Pork, belly, with skin, raw",,Foundation,,,"pork, belly, with skin, raw|",,,,,,,,,,,,,,
2727575,"Pork, chop, center cut, raw",,Foundation,,,"pork, chop, center cut, raw|",,,,,,,,,,,,,,
749420,"Pork, cured, bacon, cooked, restaurant",,Foundation,,,"pork, cured, bacon, cooked, restaurant|",,,,,,,,,,,,,,
2514745,"Pork, ground, raw",,Foundation,,,"pork, ground, raw|",,,,,,,,,,,,,,
2646168,"Pork, loin, boneless, raw",,Foundation,,,"pork, loin, boneless, raw|",,,,,,,,,,,,,,
2646169,"Pork, loin, tenderloin, boneless, raw",,Foundation,,,"pork, loin, tenderloin, boneless, raw|",,,,,,,,,,,,,,
2346403,"Potatoes, gold, without skin, raw",,Foundation,,,"potatoes, gold, without skin, raw|",,,,,,,,,,,,,,
2346402,"Potatoes, red, without skin, raw",,Foundation,,,"potatoes, red, without skin, raw|",,,,,,,,,,,,,,
2346401,"Potatoes, russet, without skin, raw",,Foundation,,,"potatoes, russet, without skin, raw|",,,,,,,,,,,,,,
2747664,"Radicchio, raw",,Foundation,,,"radicchio, raw|",,,,,,,,,,,,,,
2747665,"Radishes, red, raw",,Foundation,,,"radishes, red, raw|",,,,,,,,,,,,,,
2758980,"Raisins, dark, seedless",,Foundation,,,"raisins, dark, seedless|",,,,,,,,,,,,,,
2758979,"Raisins, golden, seedless",,Foundation,,,"raisins, golden, seedless|",,,,,,,,,,,,,,
2346410,"Raspberries, raw",,Foundation,,,"raspberries, raw|",,,,,,,,,,,,,,
2758984,"Refried beans, canned (pinto)",,Foundation,,,"refried beans, canned (pinto)|",,,,,,,,,,,,,,
2758985,"Refried beans, canned, vegetarian",,Foundation,,,"refried beans, canned, vegetarian|",,,,,,,,,,,,,,
334536,"Restaurant, Chinese, fried rice, without meat",,Foundation,,,"restaurant, chinese, fried rice, without meat|",,,,,,,,,,,,,,
746774,"Restaurant, Chinese, sweet and sour pork",,Foundation,,,"restaurant, chinese, sweet and sour pork|",,,,,,,,,,,,,,
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",,Foundation,,,"restaurant, latino, pupusas con frijoles (pupusas, bean)|",,,,,,,,,,,,,,
334628,"Restaurant, Latino, tamale, pork",,Foundation,,,"restaurant, latino, tamale, pork|",,,,,,,,,,,,,,
2758975,"Rhubarb, stalk, raw",,Foundation,,,"rhubarb, stalk, raw|",,,,,,,,,,,,,,
2710825,"Rice, black, unenriched, raw",,Foundation,,,"rice, black, unenriched, raw|",,,,,,,,,,,,,,
2512380,"Rice, brown, long grain, unenriched, raw",,Foundation,,,"rice, brown, long grain, unenriched, raw|",,,,,,,,,,,,,,
2710838,"Rice, red, unenriched, dry, raw",,Foundation,,,"rice, red, unenriched, dry, raw|",,,,,,,,,,,,,,
2512381,"Rice, white, long grain, unenriched, raw",,Foundation,,,"rice, white, long grain, unenriched, raw|",,,,,,,,,,,,,,
2727580,"Rutabaga, peeled, raw",,Foundation,,,"rutabaga, peeled, raw|",,,,,,,,,,,,,,
2758987,"Salad dressing, Italian dressing, commercial, regular",,Foundation,,,"salad dressing, italian dressing, commercial, regular|",,,,,,,,,,,,,,
2759005,"Salami, hard, sliced",,Foundation,,,"salami, hard, sliced|",,,,,,,,,,,,,,
746775,"Salt, table, iodized",,Foundation,,,"salt, table, iodized|",,,,,,,,,,,,,,
332282,"Sauce, pasta, spaghetti/marinara, ready-to-serve",,Foundation,,,"sauce, pasta, spaghetti/marinara, ready-to-serve|",,,,,,,,,,,,,,
746777,"Sauce, salsa, ready-to-serve",,Foundation,,,"sauce, salsa, ready-to-serve|",,,,,,,,,,,,,,
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",,Foundation,,,"sausage, breakfast sausage, beef, pre-cooked, unprepared|",,,,,,,,,,,,,,
746780,"Sausage, Italian, pork, mild, cooked, pan-fried",,Foundation,,,"sausage, italian, pork, mild, cooked, pan-fried|",,,,,,,,,,,,,,
746781,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",,Foundation,,,"sausage, pork, chorizo, link or ground, cooked, pan-fried|",,,,,,,,,,,,,,
746783,"Sausage, turkey, breakfast links, mild, raw",,Foundation,,,"sausage, turkey, breakfast links, mild, raw|",,,,,,,,,,,,,,
2747666,"Scallops, bay, Patagonian, frozen, wild caught",,Foundation,,,"scallops, bay, patagonian, frozen, wild caught|",,,,,,,,,,,,,,
2747667,"Scallops, sea, frozen, wild caught",,Foundation,,,"scallops, sea, frozen, wild caught|",,,,,,,,,,,,,,
2747668,"Sea bass, Chilean, frozen, wild caught",,Foundation,,,"sea bass, chilean, frozen, wild caught|",,,,,,,,,,,,,,
2515380,"Seeds, pumpkin seeds (pepitas), raw",,Foundation,,,"seeds, pumpkin seeds (pepitas), raw|",,,,,,,,,,,,,,
325524,"Seeds, sunflower seed kernels, dry roasted, with salt added",,Foundation,,,"seeds, sunflower seed kernels, dry roasted, with salt added|",,,,,,,,,,,,,,
2515381,"Seeds, sunflower seed, kernel, raw",,Foundation,,,"seeds, sunflower seed, kernel, raw|",,,,,,,,,,,,,,
2262073,"Sesame butter, creamy",,Foundation,,,"sesame butter, creamy|",,,,,,,,,,,,,,
2727586,"Shallots, bulb, peeled, root removed, raw",,Foundation,,,"shallots, bulb, peeled, root removed, raw|",,,,,,,,,,,,,,
2747669,"Snapper, frozen, wild caught",,Foundation,,,"snapper, frozen, wild caught|",,,,,,,,,,,,,,
2747670,"Snow crab, legs only, frozen  ",,Foundation,,,"snow crab, legs only, frozen|",,,,,,,,,,,,,,
2710839,"Sorghum bran, white, unenriched, dry, raw",,Foundation,,,"sorghum bran, white, unenriched, dry, raw|",,,,,,,,,,,,,,
2710840,"Sorghum flour, white, pearled, unenriched, dry, raw",,Foundation,,,"sorghum flour, white, pearled, unenriched, dry, raw|",,,,,,,,,,,,,,
2710841,"Sorghum grain, white, pearled, unenriched, dry, raw",,Foundation,,,"sorghum grain, white, pearled, unenriched, dry, raw|",,,,,,,,,,,,,,
2710842,"Sorghum, whole grain, white, dry, raw",,Foundation,,,"sorghum, whole grain, white, dry, raw|",,,,,,,,,,,,,,
2257044,"Soy milk, sweetened, plain, refrigerated",,Foundation,,,"soy milk, sweetened, plain, refrigerated|",,,,,,,,,,,,,,
1999630,"Soy milk, unsweetened, plain, shelf stable",,Foundation,,,"soy milk, unsweetened, plain, shelf stable|",,,,,,,,,,,,,,
1999632,"Spinach, baby",,Foundation,,,"spinach, baby|",,,,,,,,,,,,,,
1999633,"Spinach, mature",,Foundation,,,"spinach, mature|",,,,,,,,,,,,,,
2727578,"Squash, pie pumpkin, peeled, seeded, raw",,Foundation,,,"squash, pie pumpkin, peeled, seeded, raw|",,,,,,,,,,,,,,
2727579,"Squash, spaghetti, peeled, seeded, raw",,Foundation,,,"squash, spaghetti, peeled, seeded, raw|",,,,,,,,,,,,,,
2685568,"Squash, summer, green, zucchini, includes skin, raw",,Foundation,,,"squash, summer, green, zucchini, includes skin, raw|",,,,,,,,,,,,,,
2685569,"Squash, summer, yellow, includes skin, raw",,Foundation,,,"squash, summer, yellow, includes skin, raw|",,,,,,,,,,,,,,
2685571,"Squash, winter, acorn, raw",,Foundation,,,"squash, winter, acorn, raw|",,,,,,,,,,,,,,
2685570,"Squash, winter, butternut, raw",,Foundation,,,"squash, winter, butternut, raw|",,,,,,,,,,,,,,
2747671,"Squid (calamari), frozen, tubes only",,Foundation,,,"squid (calamari), frozen, tubes only|",,,,,,,,,,,,,,
2346409,"Strawberries, raw",,Foundation,,,"strawberries, raw|",,,,,,,,,,,,,,
746784,"Sugars, granulated",,Foundation,,,"sugars, granulated|",,,,,,,,,,,,,,
2346404,"Sweet potatoes, orange flesh, without skin, raw",,Foundation,,,"sweet potatoes, orange flesh, without skin, raw|",,,,,,,,,,,,,,
2758990,Sweetened condensed milk,,Foundation,,,sweetened condensed milk|,,,,,,,,,,,,,,
2747672,"Swordfish, frozen, wild caught",,Foundation,,,"swordfish, frozen, wild caught|",,,,,,,,,,,,,,
2727582,"Tomatillos, dehusked, raw",,Foundation,,,"tomatillos, dehusked, raw|",,,,,,,,,,,,,,
2003596,"Tomato juice, with added ingredients, from concentrate, shelf stable",,Foundation,,,"tomato juice, with added ingredients, from concentrate, shelf stable|",,,,,,,,,,,,,,
2685580,"Tomato, paste, canned, without salt added",,Foundation,,,"tomato, paste, canned, without salt added|",,,,,,,,,,,,,,
2685582,"Tomato, puree, canned",,Foundation,,,"tomato, puree, canned|",,,,,,,,,,,,,,
1999634,"Tomato, roma",,Foundation,,,"tomato, roma|",,,,,,,,,,,,,,
2685579,"Tomato, sauce, canned, with salt added",,Foundation,,,"tomato, sauce, canned, with salt added|",,,,,,,,,,,,,,
333281,"Tomatoes, canned, red, ripe, diced",,Foundation,,,"tomatoes, canned, red, ripe, diced|",,,,,,,,,,,,,,
2685581,"Tomatoes, crushed, canned",,Foundation,,,"tomatoes, crushed, canned|",,,,,,,,,,,,,,
321360,"Tomatoes, grape, raw",,Foundation,,,"tomatoes, grape, raw|",,,,,,,,,,,,,,
2685578,"Tomatoes, whole, canned, solids and liquids, with salt added",,Foundation,,,"tomatoes, whole, canned, solids and liquids, with salt added|",,,,,,,,,,,,,,
2758997,"Tortilla, corn, shelf stable",,Foundation,,,"tortilla, corn, shelf stable|",,,,,,,,,,,,,,
2758996,"Tortilla, wheat flour, shelf stable",,Foundation,,,"tortilla, wheat flour, shelf stable|",,,,,,,,,,,,,,
2747673,"Tuna, ahi or yellowfin, frozen, wild caught",,Foundation,,,"tuna, ahi or yellowfin, frozen, wild caught|",,,,,,,,,,,,,,
746785,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",,Foundation,,,"turkey, ground, 93% lean, 7% fat, pan-broiled crumbles|",,,,,,,,,,,,,,
2514747,"Turkey, ground, 93% lean/ 7% fat, raw",,Foundation,,,"turkey, ground, 93% lean/ 7% fat, raw|",,,,,,,,,,,,,,
2747674,"Turnips, raw",,Foundation,,,"turnips, raw|",,,,,,,,,,,,,,
2747675,"Watermelon, seedless, flesh only, raw",,Foundation,,,"watermelon, seedless, flesh only, raw|",,,,,,,,,,,,,,
2747676,"Watermelon, seedless, rind only, raw",,Foundation,,,"watermelon, seedless, rind only, raw|",,,,,,,,,,,,,,
2710821,"Wild rice, dry, raw",,Foundation,,,"wild rice, dry, raw|",,,,,,,,,,,,,,
330137,"Yogurt, Greek, plain, nonfat",,Foundation,,,"yogurt, greek, plain, nonfat|",,,,,,,,,,,,,,
2259794,"Yogurt, Greek, plain, whole milk",,Foundation,,,"yogurt, greek, plain, whole milk|",,,,,,,,,,,,,,
330415,"Yogurt, Greek, strawberry, nonfat",,Foundation,,,"yogurt, greek, strawberry, nonfat|",,,,,,,,,,,,,,
2647437,"Yogurt, plain, nonfat",,Foundation,,,"yogurt, plain, nonfat|",,,,,,,,,,,,,,
2259793,"Yogurt, plain, whole milk",,Foundation,,,"yogurt, plain, whole milk|",,,,,,,,,,,,,,
167782,"Abiyuch, raw",,SR Legacy,,,"abiyuch, raw|",,,,,,,,,,,,,,
171687,"Acerola juice, raw",,SR Legacy,,,"acerola juice, raw|",,,,,,,,,,,,,,
171686,"Acerola, (west indian cherry), raw",,SR Legacy,,,"acerola, (west indian cherry), raw|",,,,,,,,,,,,,,
168061,Acorn stew (Apache),,SR Legacy,,,acorn stew (apache)|,,,,,,,,,,,,,,
168992,"Agave, cooked (Southwest)",,SR Legacy,,,"agave, cooked (southwest)|",,,,,,,,,,,,,,
168993,"Agave, dried (Southwest)",,SR Legacy,,,"agave, dried (southwest)|",,,,,,,,,,,,,,
169814,"Agave, raw (Southwest)",,SR Legacy,,,"agave, raw (southwest)|",,,,,,,,,,,,,,
169823,"Agutuk, fish with shortening (Alaskan ice cream) (Alaska Native)",,SR Legacy,,,"agutuk, fish with shortening (alaskan ice cream) (alaska native)|",,,,,,,,,,,,,,
168976,"Agutuk, fish/berry with seal oil (Alaskan ice cream) (Alaska Native)",,SR Legacy,,,"agutuk, fish/berry with seal oil (alaskan ice cream) (alaska native)|",,,,,,,,,,,,,,
168977,"Agutuk, meat-caribou (Alaskan ice cream) (Alaska Native)",,SR Legacy,,,"agutuk, meat-caribou (alaskan ice cream) (alaska native)|",,,,,,,,,,,,,,
168749,"Alcoholic beverage, beer, light",,SR Legacy,,,"alcoholic beverage, beer, light|",,,,,,,,,,,,,,
169572,"Alcoholic beverage, beer, light, BUD LIGHT",,SR Legacy,,,"alcoholic beverage, beer, light, bud light|",,,,,,,,,,,,,,
168748,"Alcoholic beverage, beer, light, BUDWEISER SELECT",,SR Legacy,,,"alcoholic beverage, beer, light, budweiser select|",,,,,,,,,,,,,,
174145,"Alcoholic beverage, beer, light, higher alcohol",,SR Legacy,,,"alcoholic beverage, beer, light, higher alcohol|",,,,,,,,,,,,,,
169575,"Alcoholic beverage, beer, light, low carb",,SR Legacy,,,"alcoholic beverage, beer, light, low carb|",,,,,,,,,,,,,,
168746,"Alcoholic beverage, beer, regular, all",,SR Legacy,,,"alcoholic beverage, beer, regular, all|",,,,,,,,,,,,,,
168747,"Alcoholic beverage, beer, regular, BUDWEISER",,SR Legacy,,,"alcoholic beverage, beer, regular, budweiser|",,,,,,,,,,,,,,
173168,"Alcoholic beverage, creme de menthe, 72 proof",,SR Legacy,,,"alcoholic beverage, creme de menthe, 72 proof|",,,,,,,,,,,,,,
169573,"Alcoholic beverage, daiquiri, canned",,SR Legacy,,,"alcoholic beverage, daiquiri, canned|",,,,,,,,,,,,,,
169574,"Alcoholic beverage, daiquiri, prepared-from-recipe",,SR Legacy,,,"alcoholic beverage, daiquiri, prepared-from-recipe|",,,,,,,,,,,,,,
